Price,district,Area,Address,Number of bedrooms,Number of bathrooms,New_content,Floor,NumOfConvient,district_encoded
6800000000.0,Thủ Đức,65.0,"Đặng Văn Bin , Trường Thọ",4.0,5.0,"Nhà đẹp Bình Thọ ,ngang 6m ,3 tầng ,hẻm xe tải , 4 PN , gần trường Thủ Đức Nhà đẹp Bình Thọ ,ngang 6m ,3 tầng ,hẻm xe tải , 4 PN , gần trường Thủ Đức Vị trí gần trường Thủ Đức , chợ Bắc Ninh , Vincom Thủ Đức , Sư phạm kĩ Thuât... Diện tích 65m2 6x12 Kết cấu 1 trệt 3 lầu , sân thượng Gồm 4 PN , 5 WC Nội thất gỗ ,kệ , tủ , bàn Hỗ trọ ngân hàng 70 Pháp lý sổ hồng riêng, hoàn công đầy đủ Giá chỉ 6,8 tỷ Thương lượng",4,1,21
4400000000.0,Tân Bình,74.0,Thành phố Hồ Chí Minh,3.0,2.0,"74m2 Nguyễn Sỹ Sách, đối diện chợ Tân Trụ, giảm mạnh còn 4 tỷ 4 74m2 Nguyễn Sỹ Sách, đối diện chợ Tân Trụ, giảm mạnh còn 4 tỷ 4 , Vị trí Hẻm 3m, 1 xẹc ngắn gần chợ Tân Trụ, gần Trường Chinh, , Diện tích 74m2, ngang 4.1m, sổ vuông. , 1 Trệt 1 lầu, 3PN, 2 WC, đang cho thuê 7.5 triệu tháng. , Sổ hồng riêng, pháp lý đầy đủ. Gọi ngay 0902177052 xem nhà thật, giá thật.",2,1,22
6000000000.0,Quận 9,55.0,"Đỗ Xuân Hợp, Phước Long B",4.0,3.0,"Bán nhà 2 MT, Đường Đỗ Xuân Hợp, Phước Long B, Quận 9 , 55m2 (3 Tầng, 4PN) Nhà 1 trệt, 2 lầu, 4 PN, 3 WC, lô gốc 2 mặt tiền hướng Tây Nam Hẻm xe tải quay đầu, Gần Cao Đẳng Công Thương, thuận lợi đi chuyển. Khu phân lô, dân trí cao. Phù hợp Gia đình mua vừa ở Kinh doanh. Sổ đẹp, pháp lý chuẩn, công chứng ngay.",3,2,20
2390000000.0,Gò Vấp,34.0,Thành phố Hồ Chí Minh,2.0,2.0,"Xe hơi đậu cửa, nhà Quang Trung 34m2 giảm 400TR BÁN LỖ, ngay CV Làng Hoa Xe hơi đậu cửa, nhà Quang Trung 34m2 giảm 400TR BÁN LỖ, ngay CV Làng Hoa . Vị trí Phường 8, Gò Vấp, gần Lê Văn Thọ, Nguyễn Văn Khối. . Kết cấu 1 trệt 1 lầu, 2 phòng ngủ, 2WC, phòng khách. . Hẻm 1, xe hơi chạy ngang nhà. . Pháp lý sạch, sổ hồng riêng nở hậu. Gọi ngay 0902177052 xem nhà thật, giá thật.",2,0,5
2600000000.0,Quận 12,100.0,Q12 ,3.0,2.0,"VỪA RẺ VỪA RỘNG - 100m2 - 2 TẦNG - CHỈ CÓ 2.6 TỶ - NHANH TAY THÌ CÒN DT 425 2 TẦNG 1 trệt 1 lầu PK 3PN 2WC Hẽm 3,5m SỔ HỒNG RIÊNG TRUNG MỸ TÂY Q12 2,6 tỷ .Còn Thương lượng Lh 0934 87 47 23 A HIẾU ZALO NHẬN KỶ GỬI BĐS",2,0,12
5000000000.0,Thủ Đức,98.0,"Đặng Văn Bi, Thủ Đức",4.0,2.0,"5 tỷ, 98m2 đất (ngang 6) + nhà C4, Đường Ô tô, Đặng Văn Bi, Thủ Đức 98M2 Đất ngang 6m nhà C4, Đường ô tô, Đặng Văn Bi, Trung tâm Phường Trường Thọ, Thủ Đức Diện tích 98 m2 6mx16m, vuông vức, không quy hoạch, không lộ giới. Đường thông, thuận lợi di chuyển. Phù hợp xây ở, KD, mở Căn hộ dịch vụ Gía nhỉnh 5 tỷ Còn thương lượng. Nhanh tay liên hệ ĐTZalo 0968177807 Thịnh để xem nhà và gặp Chính Chủ sớm nhất.",1,0,21
5500000000.0,Tân Phú,40.0,"Thạch Lam, Phú Thạnh, Tân Phú",3.0,3.0,"Mặt tiền 4 tầng Thạch Lam, tiện ở kinh doanh, cho thuê, 5.5 tỷ Nhà mặt tiền Thạch Lam, gia đình xây 4 tầng để ở nên kiên cố, mỗi lầu 1 phòng ngủ rộng rãi. Vị trí nhà gần TT Anh Ngữ Việt Mỹ, UB Phường, Trường học các cấp,.. Nhà phù hợp gia đình ở vừa kinh doanh, cho thuê. Sổ hồng riêng vuông vức, công chứng ngay. Liên hệ anh Võ 0909 100 817. Không tiếp trung gian.",4,2,23
4500000000.0,Thủ Đức,46.0,"Đặng Văn Bi, Trường Thọ, Thủ Đức",4.0,3.0,"HIẾM NHẤT KHU VỰC - HXH ĐỖ CỬA, ĐẶNG VĂN BI TRƯỜNG THỌ TĐ Mô tả Xe hơi đỗ cửa cách mặt tiền Đặng Văn Bi đúng 1 căn nhà. Hiện trạng 1trệt 2lầu sân thượng gồm 4Pn 3Wc. Khu dân trí cao, an ninh. Gần mặt tiền, yên tĩnh sạch sẽ. Tiện ích bao quanh không thiếu thứ gì. Sổ vuông A4, công chứng ngay. Liên hệ 0914987114 Phan Giang Hoặc ib trực tiếp.",3,1,21
2980000000.0,Quận 12,67.0,Q12 ,2.0,2.0,"BÁN GẤP ! GẤP ! 67m2 - NỞ HẬU - OTO TẬN NƠI- Q12- GIÁP TÂN BÌNH - AN SƯƠNG - 2,98 TỶ3 DT 67m2 414 1 trệt 1 lửng PK 2PN 2WC BAN CÔNG Hẽm oto quay đầu SỔ HỒNG NỞ HẬU TÀI LỘC SÁT MẶT TIỀN SONG HÀNH TÂN HƯNG THUẬN AQ12 Giảm gần 200tr còn 2,98tỷ .Còn Thương lượng Lh 0934 87 47 23 A HIẾU ZALO E2.1G KHÔI NHẬN KỶ GỬI BĐS",1,2,12
4700000000.0,Bình Tân,70.0,"Liên Khu 4-5, Bình Hưng Hòa B, Bình Tân",3.0,2.0,"HẠ 600TR NHÀ HẺM 6M THÔNG LIÊN KHU 4-5 BÌNH TÂN 70M2(5X14) 0948362610 HẠ 600TR NHÀ HẺM 6M THÔNG LIÊN KHU 45 BÌNH TÂN 70M25X14 0948362610 _ Nhà vào ở ngay, chủ bán về quê chỉ nhỉnh 50trm2, BHHB, Bình Tân. _ Diện tích 70m2 ngang 5x14m. _ Kết cấu 1 trệt, 1 lầu BTCT, 3PN, 2WC _ Ngay chợ Liên Khu thuận tiện di chuyển ra Cầu Bình Thuận, Tân Kỳ Tân Quý, Mã Lò,... _ Pháp lý sổ hồng A4 công chứng mua bán ngay. _ Lh Hoa để biết thêm chi tiết nhà đẹp ở ngay 0948362610",2,1,2
5000000000.0,Tân Phú,51.0,"Tân Sơn Nhì, Tân Phú",4.0,3.0,"Gấp bán nhà mới Tân Phú 51m2, ngang đẹp hơn 4m, nở hậu chỉ 5 tỷ. Cách mặt tiền 40m, xe hơi cách nhà 2 căn. Nhà 1 trệt 1 lầu, 4 PN, 3WC mới đẹp ở ngay. Hẻm ba gác thẳng, sạch sẽ, khu an ninh, dân trí cao.Cách 20m ra hẻm xe hơi tránh. Vị trí giáp Tân Sơn Nhì, Nguyễn Cửu Đàm khu Vip Tân Phú. Sổ nở hậu, hoàn công đủ. LH 0858346038 hoặc 0868590168 em Diễm Isi.iyo.yo",2,2,23
3000000000.0,Thủ Đức,61.0,Hẻm 49. Đường số 47 Phường Hiệp Bình Chánh TP.Thủ Đức,2.0,1.0,"BÁN NHÀ C4 - 60m2 - Phường Hiệp Bình Chánh - TP Thủ Đức Cần bán gấp Căn nhà C4, Hiện đang ở Nhà kết cấu 2 PN rộng lớn, công năng đủ cho 1 đại gia đình. Trước nhà có chỗ để xe tầm 5 chiếc, bên hông nhà gia chủ bố trí lối đi rộng 1m, tạo độ thoáng cho căn nhà. Hẻm ba gác rộng, cách mặt tiền số 47 vài bước chân Vị trí nhà ở hẻm 49 đường số 47 Phường Hiệp Bình Chánh Thủ Đức Diện tích ngang 4.2m nở hậu 5.1m. Dài 13m Tổng diện tích 61m2 Vị trí nhà ko dính các quy hoạch treo,sổ riêng hoàn công Giá chỉ có 3ty thôi 61m2 đất ở HBC, ko dính các quy hoạch treo mà giá 3ty,thì ko tìm được căn thứ 2 Quý anh chị quan tâm lhe em Hiếu 247 để xem nhà sổ",1,2,21
3000000000.0,Bình Tân,32.0,"Mã Lò, Bình Hưng Hòa A, Bình Tân",2.0,2.0,"BÁN NHÀ 2 TẦNG HẺM 5M NGAY CHỢ GÒ XOÀI, BÌNH TÂN, CHỈ 3 TỶ TL 0948362610 BÁN NHÀ 2 TẦNG HẺM 5M NGAY CHỢ GÒ XOÀI, BÌNH TÂN, CHỈ 3 TỶ TL 0948362610 Vị Trí ngay Lê Văn Quới, Mã Lò, Bình Hưng Hòa A, Bình Tân. Kết cấu 1 trệt 1 lầu, 2pn 2wc. Hẻm ô tô 5m sát mặt tiền. Pháp lý Sổ hồng trao tay.",2,2,2
4850000000.0,Tân Phú,48.0,Đường Tân Quý,2.0,2.0,"BÁN NHÀ 1L, 48M2, NGAY ST AEONMALL - TÂN PHÚ, HẺM 4M THÔNG NHÀ 2 TẦNG NGAY SIÊU THỊ AEON TÂN PHÚ KHU ẨM THỰC PHỐ TÂN QUÝ CN 49M2 CHỈ NHỈNH 4 TỶ Kết cấu 1 trệt 1 lầu BTCT 2 pn, 2wc ban công, công nhận đủ 48.2m2. Nhà như mới vào ở ngay. DT Ngang 4 dài 12,5 _ Hướng Bắc. Hẻm thông thoáng, cực kỳ an ninh, yên tĩnh. Sổ Hồng Riêng, hoàn công đầy đủ, công chứng nhanh. Giá 4 ty 850 còn Thương Lượng LH 0879091717 xem nhà",2,1,23
3330000000.0,Bình Tân,49.0,"Hương Lộ 3, Bình Hưng Hòa, Bình Tân",2.0,2.0,"BÁN NHÀ ĐẸP NGAY AEON MALL TÂN PHÚ, BÌNH TÂN, 3,33 TỶ TL 0948362610 BÁN NHÀ ĐẸP NGAY AEON MALL TÂN PHÚ, BÌNH TÂN, 3,33 TỶ TL 0948362610 Vị Trí đối diện Aeon Mall Tân Phú, Bình Hưng Hòa, Bình Tân. Kết cấu 1 trệt 1 lầu, 2pn 2wc, nhà mới ở ngay. Hẻm sát mặt tiền ô tô tránh. Pháp lý Sổ hồng trao tay.",2,1,2
3900000000.0,Gò Vấp,40.0,Nguyễn Văn Lượng,3.0,3.0,"Bán nhà Nguyễn Văn Lượng đối diện Lottemart Gò Vấp 3PN 40M2 nhà mới sạch sẽ 3.9 tỷ Bán nhà Nguyễn Văn Lượng Phường 17 Gò Vấp trục đường trung tâm hành chính quận Nhà hẽm 3,5 m đối diện Lottemart khu nhà city land Diện tích 4x10m Kết cấu 1 trệt 1 lầu 3PN, 2WC nhà mới full nội thất Nhà thuận tiện kinh doanh dòng tiền Gía chỉ 3,9 tỷ thương lượng mạnh cho khách thiện chí Hổ trợ vay ngân hàng",2,0,5
3800000000.0,Gò Vấp,76.0,Lê Đức Thọ,4.0,3.0,"Bán nhà dt khủng 76m2, ngang 6.5m, Lê Đức Thọ Gò Vấp nhỉnh 3 tỷ 76m2 công nhận đủ ngang 6.5m, thu nhập hàng tháng 18tr, chỉ nhỉnh 3 tỷ, đã giảm hơn 1 tỷ, giá ban đầu 4.9 tỷ Dt ngang 6.5 x 12 dài Diện tích lớn thông số đẹp, cho thuê 5 phòng khép kín thu nhập 18trtháng. Nhà mới ở ngày. Phù hợp mua giữ tiền hoặc vừa ở vừa cho thuê. Vài bước ra hẻm xe hơi và mặt tiền. Sổ đẹp không lộ giới, pháp lý chuẩn công chứng ngay.",1,1,5
5000000000.0,Quận 9,50.0,"Tăng Nhơn Phú A, Lê Văn Việt",4.0,3.0,"Bán nhà Tăng Nhơn Phú A, 50m2, 3 Tầng, 4PN, mới ở ngay chỉ 5 tỷ Nhà 1 trệt, 2 lầu gồm 4PN, Bếp, Ban công, Sân Thượng Hẻm 6m thông xe tải, ô tô ra Lã Xuân Oai, Lê Văn Việt. Trung tâm Tăng Nhơn Phú A thuận lợi di chuyển về ngã tư thủ đức hoặc hướng khu công nghệ cao. Khu vựa dân trí cao, nhà mới cáo chỉ việc dọn vali vào ở. Thích hợp vừa ở, vừa KD. Sổ đẹp, pháp lý chuẩn, công chứng ngay.",3,0,20
4800000000.0,Quận 9,90.0,Đường số 588 Phường Phước Long A TP.Thủ Đức,2.0,1.0,"BÁN NHÀ MẶT TIỀN ĐƯỜNG 588 Phước Long A Thủ Đức- 90m2 - 200m ra Nhà Ga Bình Thái Bán nhà C4 71m2 Mặt Tiền đg.giá chỉ 4.8ty TL 70m ra Xa Lộ Hà Nội Võ Nguyên Giáp 200m ra nhà ga Metro Bình Thái Nhà mặt tiền đường 588 Phước Long A Thủ Đức Diện tích 4 X 20. Tổng 90m2 71m2 công nhận.dư 20m trồng cây thả cá, làm sân chơi,hòn non bộ... Sổ đang trong tủ đợi ngày sang tên Lhe em Hiếu 247 Xem nhà sổ",1,1,20
4200000000.0,Tân Phú,64.0,Thành phố Hồ Chí Minh,3.0,3.0,"BÁN NHÀ HXH NGUYỄN HỮU TIẾN, TÂN PHÚ - 64M2 SỔ A4 - NHÀ 3 TẦNG - CHỈ 4 TỶ 2 Mô tả Vị trí rất đẹp ngay khu Công Nghệ Tân Bình, Aeon Mall Tân Phú, sân bay 15p. Kết cấu 1 trệt 2 lầu, 3PN lớn WC. Diện tích 64m2 4x16 sổ vuông A4. Hẻm xe hơi đổ cửa, khu an ninh, dân trí cao, đáng sống bậc nhất. Tiện ích xung quanh đầy đủ không thiếu gì, gần Chợ, trường học các cấp, Trung Tâm thương mại. Sổ vuông, pháp lý chuẩn, công chứng ngay. ???? Hãy gọi xem nhà ngay 0354 299 320",3,3,23
3700000000.0,Gò Vấp,44.0,nguyen van khoi. go vap,3.0,3.0,"4 tỷ nhỉnh, nhà đẹp HXH trung tâm Gò Vấp, 45m2, BTCT 3 tầng Quang Trung, P11, giá TLCC ????4 TỶ NHỈNH NHÀ ĐẸP HẺM XE HƠI TRUNG TÂM GÒ VẤP DT 45M2 4.5x10 3 TẦNG 3PN NGAY CHỢ HẠNH THÔNG TÂY QUANG TRUNG, P11 GẤP BÁN GIÁ TL???????? DT 4.5x10, nhà mới đẹp, BTCT kiên cố trệt 2 lầu, 3PN 3WC, phòng khách, Bếp Vị trí đẹp, hẻm xe hơi, gần Chợ Hạnh Thông Tây, siêu thị Coop Martkimuyen4.75 Sổ hồng riêng hoàn công đủ",3,2,5
3500000000.0,Tân Bình,42.0,"Ni Sư Huỳnh Liên, P.10, Tân Bình",2.0,2.0,"Nhà rộng hẻm thoáng, ô tô đỗ cửa Ni Sư Huỳnh Liên, 3.5 tỷ Nhà 1 trệt 1 lầu đúc kiên cố, gồm 2 phòng ngủ, 2 vệ sinh, có giếng trời, ban công thoáng mát. Hẻm thông thoáng, cách 20m ra đường chính. Vị trí trung tâm Tân Bình, đi đâu cũng tiện, gần khu Bàu Cát, tiện ích dịch vụ đầy đủ xung quanh. Pháp lý chuẩn, sổ hồng riêng. Xem nhà liên hệ anh Võ 0909 100 817. Không tiếp trung gian.",2,0,22
4000000000.0,Thủ Đức,40.0,"Võ Văn Ngân, Linh Chiểu, Thủ Đức",3.0,3.0,"Bán nhà tài lộc về ở với Con, 40m2, 3 Tầng, 3PN, TTâm Thủ Đức, Võ Văn Ngân, chỉ 4 tỷ CHỦ NHÀ LÀ CÁN BỘ VỀ HƯU NHƯỢNG LẠI CĂN NHÀ TÀI LỘC ĐƯỜNG SỐ 6, LINH CHIỂU, THỦ ĐỨC, KẾ BÊN BẢO HIỂM XÃ HỘI TP.THỦ ĐỨC DT 40M2 NHÀ ĐẸP THOÁNG SÁNG VỊ TRÍ HIẾM NHÀ BÁN CHỈ 4 TỶ. Nhà sát mặt tiền đường. Khu bạc ngàn tiện ích. Nhà Chủ cực kỳ chăm chút sạch đẹp từ trong ra ngoài, vào ở ngay. Gần Bảo hiểm xã hội Thủ Đức, Ngân hàng Agribank, nhà thiếu nhi Thủ Đức. 100m Võ Văn Ngân, Hoàng Diệu 2, vài phút ra ngã tư thủ đức Pháp lý chuẩn, hoàn công đầy đủ, công chứng ngay.",3,1,21
2700000000.0,Quận 12,40.0,Q12 ,3.0,2.0,"2 TẦNG - GIÁP GÒ VẤP - AN SƯƠNG - TÂN THỚI HIỆP Q12 - 3PN -HƠN 2 TỶ DTSD 80m2 410 2 TẦNG 1 trệt 1 lầu PK 3PN 2WC Hẽm GẦN 4m SỔ HỒNG RIÊNG ,ĐANG GỬI NGÂN HÀNG GẦN 2 TỶ TÂN THỚI HIỆP Q12 THUẬN TIỆN DI CHUYỂN GÒ VẤP,AN SƯƠNG,TÂN BÌNH 2,7 tỷ .Còn Thương lượng Lh 0934 87 47 23 A HIẾU ZALO B902.4F NHẬN KỶ GỬI BĐS",2,0,12
5000000000.0,Quận 9,50.0,"Lê Văn Việt, Tăng Nhơn Phú A, Quận 9, Thủ Đức",4.0,3.0,"Giảm mạnh 1,2 tỷ, nhiệt bán 5 tỷ, phân lô đồng bộ, HXH, ngay vòng xoay Lê Văn Việt Bán nhà khu vực ngã 3 Lê Văn Việt, phân lô đồng bộ, chủ kẹt tài chính cần thanh khoản gấp, hạ giá chốt nhanh. Chỉ 1 căn duy nhất. Nhà 3 tầng 4PN, 4.5x11.6m, ô tô đỗ cửa, khu dân trí cao. Chỉ xách vali vào là ở. Hướng Tây.",3,0,20
3300000000.0,Quận 12,66.0,Q12 ,6.0,3.0,"TT QUẬN 12 - GIÁP GÒ VẤP - HẺM 3,5m - NGANG 6m - 3 LẦU - CHỈ NHỈNH 3 TỶ DT 66m2 .XÂY THÀNH 2 CĂN 611 3 TẦNG 1 trệt 2 lầu PK 6PN 3WC Hẽm 3,5m .CÁCH MẶT TIỀN VÀI CĂN SỔ HỒNG VUÔNG VỨC SẠCH SẼ,KO QUY HOẠCH NGUYỄN VĂN QUÁ ĐÔNG HƯNG THUẬN Q12. TỪ 3,5 TỶ GIẢM XUỐNG CÒN 3,3 TỶ . CÓ XEM LÀ CÓ THIK,CÓ THƯƠNG LƯỢNG LÀ CÓ CHỐT .VÌ CHỦ NHÀ ĐANG CẦN BÁN GẤP GẤP LẮM ! Lh 0934 87 47 23 A HIẾU ZALO B1.3B KHÔI NHẬN KỶ GỬI BĐS",4,1,12
3900000000.0,Hóc Môn,57.0,Q12 ,3.0,2.0,"MẶT TIỀN KINH DOANH - SÁT CHỢ BA BẦU - HOCMON 2 TẦNG - NHỰA 10m - 57m2 - 3,9 TỶ DTSD 114 414 2 TẦNG 1 trệt 1 lầu PK 3PN 2WC ĐƯỜNG NHỰA CÓ LỀ 10m TIỆN ÍCH XUNG QUANH ĐẦY ĐỦ SỔ HOÀN CÔNG ,PHÁP LÝ CHUẨN THỚI TAM THÔN HOCMON 3,9 tỷ .Còn Thương lượng Lh 0934 87 47 23 A HIẾU ZALO B4.1A B thu nguyễn NHẬN KỶ GỬI BĐS",2,2,6
3300000000.0,Quận 12,60.0,TÂN CHÁNH HIỆP,3.0,2.0,"2 TẦNG - 4×15 - HẺM TO - GẦN ĐHGT VẬN TẢI Q12 - 3,3 TỶ DTSD 120m2 415 2 TẦNG 1 trệt 1 lầu PK 3PN 2WC Hẽm oto tránh nhau SỔ HỒNG VUÔNG VỨC, CÔNG NHẬN ĐỦ GẦN CHỢ TÂN CHÁNH HIỆP Q12 TRƯỜNG HỌC LAO ĐỘNG XÃ HỘI... 3,3 tỷ .Còn Thương lượng Lh 0934 87 47 23 A HIẾU ZALO D84.2A Khu NHẬN KỶ GỬI BĐS",2,2,12
2900000000.0,Bình Tân,44.0,"đường Y tế kỹ thuật cao, P. Bình Trị Đông B, Bình Tân, HCM",2.0,2.0,"Nguyễn Yên Nhà 1 trệt 1 lầu, ngay đường cổng ra Aeon Bình Tân đường Kinh Dương Vương, trong Khu y tế kỹ thuật cao, Giáp Bệnh viện Gia An,, gần BXMT. Nhà rộng rãi thoáng mát, PK, 2PN, 2WC, mua để ở hay giữ tiền, đầu tư giá trị còn tăng cao.. Sổ hồng riêng hoàn công đầy đủ, công chứng nhanh.",2,1,2
2490000000.0,Tân Bình,22.0,Thành phố Hồ Chí Minh,2.0,2.0,"22m2 Hoàng Văn Thụ, công nhận đủ, không QH, không lộ giới, chỉ hơn 2 tỷ 22m2 Hoàng Văn Thụ, công nhận đủ, không QH, không lộ giới, chỉ hơn 2 tỷ . Vị trí ngay CV Hoàng Văn Thụ, Nguyễn Văn Trỗi, Phổ Quang. Nút giao thông thuận tiện đi các hướng. . Gồm 2 phòng ngủ, bếp, phòng khách. . Hẻm trước 3m, gần mặt tiền, tiện ích trung tâm. . Sổ hồng riêng, hoàn công đủ, sẵn sàng sang tên. Gọi 0902177052 xem nhà thật, giá thật.",1,1,22
7800000000.0,Tân Phú,120.0,Thành phố Hồ Chí Minh,3.0,3.0,"BÁN NHÀ MẶT TIỀN KINH DOANH SƠN KỲ, TÂN PHÚ - 120M2 - 3 TẦNG - CHỈ NHỈNH 7 TỶ. Mô tả ???? Vị trí mặt tiền kinh doanh, ngay Lê Trọng Tấn, thông Tân Kỳ Tân Quý, Đại Học Công Thương TPHCM. ???? Kết cấu 1 trệt 2 lầu thông suốt, gồm 3PN lớn WC. ???? Diện tích 120m2 5x24 sổ A4, công nhận đủ. ???? Sổ vuông, công nhận đủ, pháp lý cực chuẩn, công chứng ngay. ???? Chủ gấp bán về quê, đại hạ giá chỉ còn hơn 7 tỷ còn thương lượng cho khách thiện chí. ???? Hãy gọi xem nhà ngay 0354 299 320",3,2,23
7800000000.0,Tân Bình,45.0,Thành phố Hồ Chí Minh,3.0,3.0,"Bán nhà HXH 4 tầng Đồng Xoài, Tân Bình, Giá 7.x Tỷ TL Bán nhà HXH 4 tầng Đồng Xoài, Tân Bình, Giá 7.x Tỷ TL Kết cấu 1 trệt 3 lầu, sân thượng đúc BTCT có 3pn, 3wc. Nhà thiết kế hiện đại, khách chỉ việc xách vali vào ở. Khu phân lô, dân trí cao, hàng xóm toàn cao tầng. Hẻm xe hơi kinh doanh, cực an ninh. Nhà tiện vừa ở vừa kinh doanh. Tiện ích bủa vây không thiếu thứ gì. Sổ hồng riêng vuông đét, hoàn công đầy đủ, pháp lý chuẩn. Giao Cộng Hòa, kế bên là Bình Giã, Hoàng Hoa Thám, Trường Trinh, gần nhà có cv Bình Giã. Call 0869740868 gặp e Huyền xem nhà.",4,0,22
5700000000.0,Tân Phú,81.0,"Bờ Bao Tân Thắng, Sơn Kỳ, Tân Phú",4.0,4.0,"Nhà rộng hẻm 6m, đối diện Aeon, gần Chợ Sơn Kỳ, 5.7 tỷ Nhà 2 tầng có 2 mặt tiền hẻm kinh doanh, mặt trước gia đình ở, mặt sau cho thuê. Sân để ô tô. Hẻm xe hơi 1 trục quay đầu, đối diện Aeon Mall Tân Phú 1 phút qua đường. Nhà gần Chợ Sơn Kỳ, trường học các cấp,.. Khu ở yên tĩnh, an ninh. Nhà sổ hồng riêng, chính chủ. Liên hệ anh Võ 0909 100 817. Không tiếp trung gian.",2,3,23
3100000000.0,Bình Tân,60.0,"Hương Lộ 2, Bình Trị Đông A, Bình Tân",2.0,2.0,"BÁN NHÀ BÌNH TÂN HẺM Ô TÔ LÙI 60M2, 3,1 TỶ TL 0948362610 BÁN NHÀ BÌNH TÂN HẺM Ô TÔ LÙI 60M2, 3,1 TỶ TL 0948362610 Bình Trị Đông A, Bình Tân. Vị trí gần chợ Mỹ Nga Khu dân cư đông đúc. DT 59m2 4x14.5 1 trệt 1 lầu 2 PN, 2 WC, Hiện đang cho thêu 5tr Tháng. Đường xe hơi lui vào nhà, sát hẻm xe tải. Hàng xóm thân thiện, tiện ích bao quanh. Sổ hồng pháp lý chuẩn, giao dịch nhanh gọn.",2,1,2
5200000000.0,Gò Vấp,80.0,thong nhat.go vap,2.0,3.0,"BÁN NHÀ HẺM XE HƠI ĐẬU CỬA ĐƯỜNG THỐNG NHẤT ,P16,GÒ VẤP ????????????????????????????????????Chốt Ngay Phường 16 Gò Vấp 80m25x16 Đương Trước Nhà 5m Nhà Mới Ở Ngay Chỉ 5.2 Tỷ.???????????? ???????????? Đường số 1 ,Thống Nhất cũ 80 M2 , 2 tầng , ngang 5 dài 16 Phường 16 Gò Vấp . Mô tả Kết Cấu 1 trệt 1 lửng BTCT kiên cố. 2PN Lớn, 2WC, 1 Phòng Thờ, Có 1PN dưới trệt tiện cho người lớn tuổi. DT 80m25x16 vuông, không lộ giới không quy hoạch. Hẻm 1 trục trước nhà 5m gần mặt tiền đường nhựa",2,2,5
4500000000.0,Gò Vấp,42.0,Đường Số 3,2.0,2.0,"HXH 1 sẹc Đường số 3 Phường 9 Quận Gò Vấp 42m2, 3 tầng chỉ 4.5 tỷ MS 29923 Vị trí gần UB phường 9. Đường Số 3 thông Nguyễn Văn Khối, Pham Văn Chiêu, cắt ngang đường Số 9 thông ra Lê Văn Thọ. Diện tích 42m2, 3 tầng, gồm 1 trệt 2 lầu với 2 phòng ngủ, 2 WC, sân thượng. Nhà thoáng mát. Đường trước nhà 4m. Hẻm an ninh, yên tĩnh, thẳng 1 trục. Sổ hồng hoàn công đủ, công nhận đủ.",3,0,5
2800000000.0,Gò Vấp,42.0,Phạm Văn Chiêu,2.0,2.0,"Bán nhà Phạm Văn Chiêu P14 Gò Vấp, HXH 1 sẹc, 42m2, 2 tầng chỉ 2.8 tỷ MS 30023 Vị trí cách mặt tiền đường chính 50m. Diện tích 42m2, 4m x 10.5m, 2 tầng, phòng khách, bếp, 2 phòng ngủ, 2WC. Để ở, kinh doanh đều tiện. Hẻm thoáng mát, an ninh, yên tĩnh. Hình sổ vuông vức.",2,1,5
4500000000.0,Gò Vấp,45.0,Đường Số 44,3.0,4.0,"Bán nhà gần Emart2, Đường Số 44 Phường 14 Gò Vấp, 45m2, 3 tầng, 4.5 tỷ MS 30123 Vị trí gần Emart 2 Gò Vấp. Thuận tiện di chuyển sang Tân Bình, Quận 11, v.v. Diện tích 45m2, 3 tầng BTCT gồm trệt lửng lầu với 3 phòng ngủ, 4 WC, phòng khách, bếp,.., Hẻm thông, hàng xóm thân thiện. Hình sổ vuông vức, hoàn công đủ",3,1,5
4800000000.0,Bình Tân,72.0,"Lê Văn Quới, Bình Hưng Hòa A, Bình Tân",2.0,2.0,"NHÀ MỚI BÌNH TÂN OTO NGỦ GIÁP TÂN PHÚ 72M2, 4,X TỶ TL 0948362610 NHÀ MỚI BÌNH TÂN OTO NGỦ CHÍNH CHỦ CHƯA QUA ĐẦU TƯ 72M2, 4,8 TỶ CÒN TL 0948362610 Ô tô ngủ nhà nhỉnh 55trm2, Khu đồng bộ Bình Hưng Hòa A, Bình Tân. Vị trí gần chợ Lê Văn Quới, khu vực đồng bộ nhà cao tầng. Giáp Tân Phú, Q11, hẻm lớn thuận tiện di chuyển. DT 72m2 vuông vức 1 trệt 1 lầu 2 PN, 2 WC, nhà chủ tự xây trang trí hiện đại. Đường xe hơi vào nhà, hẻm 1 sẹc sát mặt tiền. Hàng xóm thân thiện, khu vực an ninh, tiện ích bao quanh. Sổ hồng pháp lý chuẩn, giao dịch nhanh gọn.",2,2,2
